outcome,weights,estimate,exp_est,effect,file_id,bmi_lookback,a1c_lookback
Any Microvascular Event,Unweighted,-1.0070066732116398,0.3653108393311822,Per-Protocol,7,3,1
Any Microvascular Event,W^A,-0.8467115241443466,0.42882278921637984,Per-Protocol,7,3,1
Any Microvascular Event,W^A x W^N,-0.8430575397936764,0.4303925672028985,Per-Protocol,7,3,1
Any Microvascular Event,W^A x W^N x W^R,-0.7951238098226483,0.45152532819095786,Per-Protocol,7,3,1
Retinopathy,Unweighted,-0.7583684422864483,0.46843007457440233,Per-Protocol,7,3,1
Retinopathy,W^A,-0.6903798589235803,0.501385577102693,Per-Protocol,7,3,1
Retinopathy,W^A x W^N,-0.6884754184528736,0.5023413459006733,Per-Protocol,7,3,1
Retinopathy,W^A x W^N x W^R,-0.65863664943672,0.5175564646102625,Per-Protocol,7,3,1
Neuropathy,Unweighted,-0.9812459895667631,0.37484375635034256,Per-Protocol,7,3,1
Neuropathy,W^A,-0.801555585169961,0.4486305380156901,Per-Protocol,7,3,1
Neuropathy,W^A x W^N,-0.7983394095162133,0.4500757353881518,Per-Protocol,7,3,1
Neuropathy,W^A x W^N x W^R,-0.7171079679237451,0.4881619966224334,Per-Protocol,7,3,1
Nephropathy,Unweighted,-1.4850383587970297,0.22649365248579134,Per-Protocol,7,3,1
Nephropathy,W^A,-1.2957262267444536,0.2736990245872285,Per-Protocol,7,3,1
Nephropathy,W^A x W^N,-1.2878432123060772,0.27586512443086897,Per-Protocol,7,3,1
Nephropathy,W^A x W^N x W^R,-1.168962918551867,0.31068898402580725,Per-Protocol,7,3,1
